-0.02061071	0.06656463	-0.01049531	-0.13343146	0.05334308	0.012641931	-0.06435596	-0.023905996	0.004855031	0.012860823	0.05187947	0.04353424	0.009265777	0.029112225	-0.006119824	-0.012599543
-0.00515924	0.10110268	-0.010365297	-0.10718793	0.064129144	0.013049902	-0.03271681	-0.027065082	0.02719739	0.02506192	0.089125656	0.0039676144	-0.017219909	0.04857236	0.032642566	0.090067096
0.0010020266	0.102498904	0.01708302	-0.087130226	0.09335442	-0.13202064	-0.003928734	-0.04539931	0.05023946	-0.028443225	0.0658119	0.07296857	-0.04881422	0.014626491	0.07785015	0.08540685
-0.051479857	0.06323159	-0.04329348	-0.11144902	0.029634614	-0.068901666	0.0041370033	-0.047461882	0.041057736	-0.07627654	2.3597095e-06	0.013293983	-0.027953904	0.06395453	0.08421631	0.0031391631
-0.028115336	0.0888509	-0.018342381	-0.089292124	0.006360831	-0.085946955	-0.04407584	-0.06434149	0.0019824645	-0.024193509	0.084605835	0.092890866	0.019225316	0.0029253815	0.04068646	-0.027305232
-0.015437813	0.016486105	-0.031537358	-0.028792487	-0.05013566	-0.045766573	0.06338242	-0.009848538	0.052786127	0.0060550813	0.07265071	0.04671743	-0.07654119	0.0041762493	0.08781155	-0.036777724
-0.019489758	0.059364676	0.0045614536	-0.17640726	0.120696835	-0.016653052	0.010562886	-0.060893796	0.04344579	-0.0041212393	0.10751844	0.057529926	0.014907863	0.04120451	0.020136466	0.059386693
-0.022126105	0.05886091	-0.03694551	-0.07700386	-0.023046583	-0.02372748	0.0025731998	-0.018618463	0.037998978	0.01778661	0.027058119	0.038917303	-0.034219336	-0.014739032	0.10564911	-0.037767127
0.0020079494	0.025212713	0.048774317	-0.114320576	-0.023602728	0.016303642	-0.005684349	-0.078998156	0.04366175	-0.0009366418	-0.010762406	0.035240516	-0.019615961	0.016424894	0.075918436	0.009520322
0.095830545	0.011918466	0.0043987962	-0.080310985	0.0807283	0.028582687	0.038562685	-0.06542387	-0.0046296194	0.0013085444	0.041510858	0.07008492	-0.0053089554	0.018038945	0.046117768	-0.0015292664
0.06307613	0.13903548	-0.030215899	-0.043791883	0.04360331	-4.561564e-05	-0.07973044	0.020611318	-0.023519741	-0.05365786	0.020353522	0.08659304	0.017648984	0.04545351	-0.037697148	0.09973283
-0.09309704	0.09773477	-0.040989697	-0.13910581	-0.021607272	-0.013664888	0.0387377	-0.0009845422	-0.069557905	-0.01108878	0.088033535	0.062434416	-0.05910247	0.022616569	0.016446553	0.07619065
-0.011747899	0.02609867	-0.04227828	-0.048240807	-0.025361402	-0.019845484	-0.050565112	-0.03716284	0.0351402	-0.032660946	-0.04947499	-0.037747007	-0.03121591	-0.0070990096	0.077919975	0.12020304
0.0062935078	0.009151623	-0.04384572	-0.1471541	-0.0070327637	0.05198577	0.01039023	-0.049349636	0.073106244	0.02141327	0.1263739	-0.0072697955	-0.032787096	-0.07497777	-0.024859656	0.09636049
0.039697576	0.09661349	-0.024331292	-0.08718556	0.077987425	0.0132679185	-0.0072770566	-0.10595871	0.05476424	-0.040698614	0.029220749	-0.0008056476	-0.024870899	0.058951203	-0.015494472	-0.035295982
-0.017145514	0.19303973	-0.03525291	-0.08074902	0.022897594	0.010331019	0.025923738	0.017712044	-0.03487631	0.023308527	0.02313725	0.029110255	0.004941702	0.0483123	-0.010492728	0.037907984
-0.05107773	0.1207521	0.015820479	-0.11984009	0.06198668	-0.03889836	0.027888615	0.04397766	0.056634963	-0.09372896	0.0910467	0.0042074556	0.09001519	0.02131282	0.06792227	0.06798071
-0.008491967	0.07768175	-0.052227322	-0.116538	-0.037699763	0.08678498	-0.0011678126	-0.037679743	0.010158163	-0.0011230252	0.07204427	0.10259843	-0.04485589	0.039395716	0.042148475	0.07195209
-0.02853858	-0.0015610628	-0.102335624	0.0070548244	0.00033724174	-0.017467588	-0.0997736	-0.050182153	-0.0017846634	-0.02971334	0.05412584	0.017302819	-0.012127209	0.04690274	0.07756679	0.048461948
0.042990215	-0.00036494946	-0.034050085	-0.14023796	0.026358603	-0.04584847	-0.005481053	-0.0645849	-0.04661319	-0.083281524	-0.013501383	0.016325604	-0.015972791	-0.0010119354	0.04964047	0.08889151
0.019468116	-0.09454052	-0.016701376	-0.052988194	-0.01840757	-0.015972259	-0.004974147	-0.050177403	0.044216417	0.049276605	0.12271237	-0.05159306	0.027231922	0.016391056	0.056891724	-0.0022906163
0.007964576	0.12714891	-0.044767298	-0.09663581	-0.09523643	0.04761264	-0.121393256	-0.023265159	0.0081294915	0.116523676	0.027705977	0.041684803	0.014162991	-0.052553587	0.04970917	0.012288847
0.05624764	0.05694275	-0.014460268	0.0173549	0.08250453	0.0514709	-0.09019295	-0.11174343	-0.070624515	-0.080076754	-0.020161498	0.024357874	-0.048459798	0.114764936	0.06847183	-0.013952022
-0.0073838267	-0.105841175	-0.019760136	-0.12399412	-0.023437992	0.094327666	0.014199766	-0.12851714	0.08780553	0.004098521	0.05297789	0.080117814	0.012477679	-0.0033400068	0.093757905	0.09408694
0.0038428043	0.027700117	0.019064512	-0.1277406	0.037472595	-0.026212748	-0.010118532	-0.079036854	0.08724089	-0.013142017	0.005457122	0.12668133	-0.0474489	0.041170053	0.07952553	-0.039167956
-0.07383889	0.0079891635	-0.07411243	-0.05602043	0.011561127	-0.015949424	0.0057611885	0.024266008	-0.024123434	0.06519858	0.04085284	-0.05666249	-0.031077364	-0.05114009	0.080413304	0.06677619
0.011135149	0.12478209	-0.034027547	0.06731797	-0.012357792	0.06808876	-0.044736683	-0.074946865	0.032893512	-0.06634602	0.104340985	0.075559296	-0.022381322	0.025130194	0.05137428	-0.11499443
-0.0062254826	0.0027374327	-0.09051883	0.0046992814	0.03512075	-0.0413491	-0.14956133	0.025143223	0.005181811	0.03600561	0.007651867	-0.015335333	0.0128081795	0.0145757515	0.07306983	-0.041537594
-0.013334078	0.06479548	-0.033445045	-0.0083273435	-0.024959264	-0.012728056	0.018768001	-0.028025819	-0.005027082	0.051508885	0.07444653	-0.010259993	0.00073036744	-0.032085318	0.075002044	0.018506395
0.033464227	-0.029273715	-0.0062562493	-0.04031758	0.03752495	-0.12588899	0.05906747	-0.04864564	0.043171316	-0.029944204	0.04017701	-0.07181714	0.07679136	-0.050605714	0.038692836	0.04451117
-0.050122373	0.098217756	-0.045319725	-0.062528275	-0.03325158	-0.09406026	0.01592357	-0.1177145	-0.035083286	0.057898298	0.027441254	0.0061685285	0.054003544	-0.051390793	0.03242839	0.03509189
-0.007047625	0.049517844	0.01421026	0.050827798	0.018346818	-0.005016006	-0.07132975	-0.040560223	0.048424706	0.016104419	-0.0060695065	0.04625581	0.03040311	-0.032070346	-0.026576288	0.1747804
0.016904898	0.004132948	0.006031644	-0.10693521	-0.02456205	0.05193264	0.054137606	-0.06693393	0.054133642	0.0772056	-0.0146474475	0.108748056	-0.058195062	0.022554819	0.020973181	-0.031918693
-0.01597916	-0.014901884	-0.08568509	-0.015454412	0.02869587	-0.14029495	-0.033807635	-0.012250898	0.02168765	-0.018370802	-0.011421416	0.03605346	0.050342176	-0.080626875	0.0667179	0.020115424
0.08876268	-0.0360515	0.012577336	-0.07610482	0.0039747646	-0.03636741	-0.01933991	-0.05150444	0.036807828	-0.065006115	0.030538812	0.050629407	-0.09956394	0.041419268	0.02874294	-0.039993256
-0.016046911	0.031996273	-0.02516065	0.051886957	0.074038066	-0.007955464	-0.05462606	-0.062340964	0.02890117	-0.043624796	0.06070694	0.07418681	0.067888536	-0.028419264	-0.02627337	-0.06075471
0.050380558	0.11402806	-0.012005607	-0.15547961	-0.02462856	-0.108807005	0.022607781	-0.03424281	0.018265268	-0.06816063	0.13011727	0.045107443	0.11156184	0.045526206	0.03195331	0.26430616
-0.02674064	0.03949705	0.057742294	-0.10277848	0.008307082	-0.024784187	-0.040873233	0.08300048	0.034491405	0.0890516	0.027577614	-0.11067294	-0.060369108	0.07285695	-0.0496322	0.010365297
0.04137403	0.025024096	-0.023385769	-0.08305997	0.04736214	-0.018181726	-0.02154899	0.008443992	0.0035825092	-0.030905051	-0.056003504	0.11109141	-0.018525243	-0.01500297	-0.04158575	0.08995985
-0.0035310646	-0.005337509	-0.0932798	-0.058929287	0.01397553	-0.09715505	-0.0312704	0.039355997	-0.0554541	0.008398462	0.06900875	0.042528763	-0.042105265	0.020283869	-0.0012685681	-0.011770527
-0.058360428	0.16296545	-0.10991214	-0.021543002	-0.07952378	-0.051035985	0.0041093007	-0.10564277	0.043748625	0.0008634445	0.11067837	-0.07271885	0.13331297	-0.021666985	-0.0067510246	-0.038049746
-0.025011325	-0.013635786	0.009271217	-0.09355568	0.022223154	-0.024943553	-0.04948378	0.02369241	0.0012943572	-0.093384504	-0.12077133	0.11015952	-0.03200665	-0.0015458772	-0.088964924	0.08320113
0.063134454	-0.06290397	0.03973897	-0.0034591865	0.0052925297	0.006190318	-0.042850822	-0.012802372	0.0901153	-0.09074108	-0.027889116	0.06436797	0.010670779	0.12407169	0.0028810438	0.14908427
-0.029679557	0.032966148	-0.061472207	-0.1516213	-0.003187844	-0.02001376	0.031968914	-0.07742867	0.0017866426	0.047135606	0.02941928	0.007943643	-0.07029046	-0.050977446	0.06870686	-0.009726224
-0.043869797	0.012148135	-0.03103772	-0.030499144	-0.056847498	0.0004711991	-0.031461004	-0.017974008	0.046337176	-0.041570097	-0.044530068	-0.09550778	0.025167044	-0.060693126	-0.028622262	-0.038507
0.029617019	0.005956963	0.012295237	-0.09863757	-0.0071830284	-0.026924744	-0.07177629	-0.006220754	0.0688364	-0.087464914	0.06554819	0.008419225	0.026614882	0.062083863	-0.026599064	0.063616216
-0.0104267495	0.106869586	-0.037136618	0.05999412	-0.082155384	0.033576056	0.058633927	0.0033215235	0.029041246	0.05781434	-0.06883821	-0.088777915	-0.005008888	0.05490548	-0.0126575185	0.15511118
-0.07031414	0.19652897	-0.022384748	0.025507947	-0.05502251	-0.06862449	0.025290014	-0.057310734	0.03008967	-0.11320538	0.14436771	0.01603541	0.03654699	-0.041833676	0.075671025	0.008653738
-0.04119951	0.012780375	-0.024987366	-0.020172955	0.05722497	-0.021662593	-0.03179074	-0.021531047	-0.082098044	-0.030731143	-0.02292996	0.1057714	-0.08490004	0.06587228	0.060855035	0.08054843
0.025146738	0.056997325	0.060453333	-0.030453892	0.10851545	-0.048313037	-0.0025505554	0.001797157	-0.009058602	0.0013055159	0.085524306	0.070110716	-0.05997794	0.07194724	0.07034334	-0.053892463
0.059357267	0.038308375	-0.012112846	-0.013456386	0.001347346	-0.09593522	0.021770634	-0.06738465	-0.033320058	-0.06883371	0.08491133	-0.008840161	-0.0066141277	0.03793681	0.054028608	-0.102099866
-0.028588656	0.18187119	0.00038331977	0.0047718044	0.09429321	0.01815785	-0.033949357	0.06439885	-0.006866365	-0.04447053	-0.036605496	0.093061164	-0.007429421	0.14870024	0.010384548	0.06142911
